Date;Day;Month;Year;Customer_Age;Age_Group;Customer_Gender;Country;State;Product_Category;Sub_Category;Product;Order_Quantity;Unit_Cost;Unit_Price;Profit;Total_Cost;Total_Price
2014-03-01;1;March;2014;24;Youth;F;Australia;Victoria;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;150;90;240
2016-03-01;1;March;2016;24;Youth;F;Australia;Victoria;Accessories;Bike Racks;Hitch Rack - 4-Bike;4;45;120;300;180;480
2014-06-12;12;June;2014;26;Young Adults;M;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;525;315;840
2016-06-12;12;June;2016;26;Young Adults;M;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;4;45;120;300;180;480
2013-12-23;23;December;2013;26;Young Adults;M;Australia;Victoria;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2015-12-23;23;December;2015;26;Young Adults;M;Australia;Victoria;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;525;315;840
2014-07-31;31;July;2014;23;Youth;M;Germany;Saarland;Accessories;Bike Racks;Hitch Rack - 4-Bike;26;45;120;1950;1170;3120
2016-07-31;31;July;2016;23;Youth;M;Germany;Saarland;Accessories;Bike Racks;Hitch Rack - 4-Bike;23;45;120;1725;1035;2760
2014-05-11;11;May;2014;17;Youth;M;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2016-05-11;11;May;2016;17;Youth;M;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;600;360;960
2014-06-18;18;June;2014;17;Youth;M;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;75;45;120
2016-06-18;18;June;2016;17;Youth;M;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;75;45;120
2014-04-20;20;April;2014;31;Young Adults;F;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;4;45;120;300;180;480
2016-04-20;20;April;2016;31;Young Adults;F;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2013-12-05;5;December;2013;32;Young Adults;F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;750;450;1200
2015-12-05;5;December;2015;32;Young Adults;F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;600;360;960
2014-06-11;11;June;2014;37;Adults;F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;19;45;120;1425;855;2280
2016-06-11;11;June;2016;37;Adults;F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;17;45;120;1275;765;2040
2014-04-24;24;April;2014;49;Adults;M;Australia;Victoria;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;225;135;360
2016-04-24;24;April;2016;49;Adults;M;Australia;Victoria;Accessories;Bike Racks;Hitch Rack - 4-Bike;4;45;120;300;180;480
2014-02-07;7;February;2014;42;Adults;M;Australia;Victoria;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;600;360;960
2016-02-07;7;February;2016;42;Adults;M;Australia;Victoria;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2013-12-03;3;December;2013;35;Adults;F;Australia;Queensland;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;75;45;120
2015-12-03;3;December;2015;35;Adults;F;Australia;Queensland;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;75;45;120
2014-03-24;24;March;2014;27;Young Adults;F;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2016-03-24;24;March;2016;27;Young Adults;F;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;225;135;360
2014-04-07;7;April;2014;27;Young Adults;F;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;150;90;240
2016-04-07;7;April;2016;27;Young Adults;F;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;75;45;120
2014-06-06;6;June;2014;28;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;600;360;960
2016-06-06;6;June;2016;28;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;375;225;600
2013-12-19;19;December;2013;45;Adults;F;France;Seine (Paris);Accessories;Bike Racks;Hitch Rack - 4-Bike;21;45;120;1575;945;2520
2015-12-19;19;December;2015;45;Adults;F;France;Seine (Paris);Accessories;Bike Racks;Hitch Rack - 4-Bike;22;45;120;1650;990;2640
2014-07-12;12;July;2014;50;Adults;M;Germany;Hessen;Accessories;Bike Racks;Hitch Rack - 4-Bike;27;45;120;2025;1215;3240
2016-07-12;12;July;2016;50;Adults;M;Germany;Hessen;Accessories;Bike Racks;Hitch Rack - 4-Bike;26;45;120;1950;1170;3120
2014-03-21;21;March;2014;36;Adults;F;Australia;South Australia;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;375;225;600
2016-03-21;21;March;2016;36;Adults;F;Australia;South Australia;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;375;225;600
2013-11-27;27;November;2013;44;Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;750;450;1200
2015-11-27;27;November;2015;44;Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;750;450;1200
2014-06-15;15;June;2014;44;Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;17;45;120;1275;765;2040
2016-06-15;15;June;2016;44;Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;19;45;120;1425;855;2280
2014-05-04;4;May;2014;42;Adults;F;France;Nord;Accessories;Bike Racks;Hitch Rack - 4-Bike;16;45;120;1200;720;1920
2016-05-04;4;May;2016;42;Adults;F;France;Nord;Accessories;Bike Racks;Hitch Rack - 4-Bike;17;45;120;1275;765;2040
2013-08-20;20;August;2013;29;Young Adults;M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;225;135;360
2015-08-20;20;August;2015;29;Young Adults;M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;225;135;360
2013-09-04;4;September;2013;29;Young Adults;M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;27;45;120;2025;1215;3240
2015-09-04;4;September;2015;29;Young Adults;M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;24;45;120;1800;1080;2880
2014-01-19;19;January;2014;29;Young Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2016-01-19;19;January;2016;29;Young Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;600;360;960
2014-01-07;7;January;2014;31;Young Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;29;45;120;2175;1305;3480
2016-01-07;7;January;2016;31;Young Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;30;45;120;2250;1350;3600
2013-12-31;31;December;2013;29;Young Adults;M;France;Nord;Accessories;Bike Racks;Hitch Rack - 4-Bike;12;45;120;900;540;1440
2015-12-31;31;December;2015;29;Young Adults;M;France;Nord;Accessories;Bike Racks;Hitch Rack - 4-Bike;13;45;120;975;585;1560
2014-01-16;16;January;2014;41;Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;750;450;1200
2016-01-16;16;January;2016;41;Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;525;315;840
2014-02-18;18;February;2014;41;Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;150;90;240
2016-02-18;18;February;2016;41;Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;75;45;120
2014-03-02;2;March;2014;41;Adults;F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;225;135;360
2016-03-02;2;March;2016;41;Adults;F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;375;225;600
2013-07-15;15;July;2013;32;Young Adults;F;Germany;Hessen;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;375;225;600
2015-07-15;15;July;2015;32;Young Adults;F;Germany;Hessen;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;150;90;240
2014-06-06;6;June;2014;32;Young Adults;M;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;150;90;240
2016-06-06;6;June;2016;32;Young Adults;M;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;150;90;240
2013-10-09;9;October;2013;32;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;750;450;1200
2015-10-09;9;October;2015;32;Young Adults;F;Germany;Nordrhein-Westfalen;Accessories;Bike Racks;Hitch Rack - 4-Bike;12;45;120;900;540;1440
2013-12-11;11;December;2013;35;Adults;M;France;Loiret;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;750;450;1200
2015-12-11;11;December;2015;35;Adults;M;France;Loiret;Accessories;Bike Racks;Hitch Rack - 4-Bike;12;45;120;900;540;1440
2014-05-20;20;May;2014;53;Adults;F;France;Seine (Paris);Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;75;45;120
2016-05-20;20;May;2016;53;Adults;F;France;Seine (Paris);Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;150;90;240
2013-09-27;27;September;2013;56;Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;600;360;960
2015-09-27;27;September;2015;56;Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;675;405;1080
2013-12-17;17;December;2013;24;Youth;F;Canada;Alberta;Accessories;Bike Racks;Hitch Rack - 4-Bike;4;45;120;300;180;480
2015-12-17;17;December;2015;24;Youth;F;Canada;Alberta;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2014-02-20;20;February;2014;35;Adults;F;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;525;315;840
2016-02-20;20;February;2016;35;Adults;F;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;675;405;1080
2013-08-26;26;August;2013;27;Young Adults;F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;600;360;960
2015-08-26;26;August;2015;27;Young Adults;F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2013-08-03;3;August;2013;31;Young Adults;F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;750;450;1200
2015-08-03;3;August;2015;31;Young Adults;F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;12;45;120;900;540;1440
2013-11-28;28;November;2013;28;Young Adults;F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;675;405;1080
2015-11-28;28;November;2015;28;Young Adults;F;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;675;405;1080
2013-11-19;19;November;2013;28;Young Adults;F;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;750;450;1200
2015-11-19;19;November;2015;28;Young Adults;F;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;675;405;1080
2013-12-08;8;December;2013;28;Young Adults;F;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;4;45;120;300;180;480
2015-12-08;8;December;2015;28;Young Adults;F;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;225;135;360
2014-04-27;27;April;2014;28;Young Adults;F;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;225;135;360
2016-04-27;27;April;2016;28;Young Adults;F;Australia;New South Wales;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;225;135;360
2014-05-17;17;May;2014;27;Young Adults;M;Germany;Hamburg;Accessories;Bike Racks;Hitch Rack - 4-Bike;17;45;120;1275;765;2040
2016-05-17;17;May;2016;27;Young Adults;M;Germany;Hamburg;Accessories;Bike Racks;Hitch Rack - 4-Bike;14;45;120;1050;630;1680
2014-05-24;24;May;2014;31;Young Adults;F;Australia;Queensland;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;675;405;1080
2016-05-24;24;May;2016;31;Young Adults;F;Australia;Queensland;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;675;405;1080
2014-05-16;16;May;2014;58;Adults;F;Australia;South Australia;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;750;450;1200
2016-05-16;16;May;2016;58;Adults;F;Australia;South Australia;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;600;360;960
2013-08-14;14;August;2013;30;Young Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;17;45;120;1275;765;2040
2015-08-14;14;August;2015;30;Young Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;14;45;120;1050;630;1680
2013-10-25;25;October;2013;30;Young Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;750;450;1200
2015-10-25;25;October;2015;30;Young Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;675;405;1080
2013-11-15;15;November;2013;30;Young Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;375;225;600
2015-11-15;15;November;2015;30;Young Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2014-03-13;13;March;2014;30;Young Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2016-03-13;13;March;2016;30;Young Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;225;135;360
2014-04-14;14;April;2014;30;Young Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;525;315;840
2016-04-14;14;April;2016;30;Young Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;525;315;840
2013-09-17;17;September;2013;52;Adults;M;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;4;45;120;300;180;480
2015-09-17;17;September;2015;52;Adults;M;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;4;45;120;300;180;480
2014-01-20;20;January;2014;51;Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2016-01-20;20;January;2016;51;Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2013-09-09;9;September;2013;47;Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;675;405;1080
2015-09-09;9;September;2015;47;Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;11;45;120;825;495;1320
2013-09-28;28;September;2013;45;Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;600;360;960
2015-09-28;28;September;2015;45;Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;375;225;600
2013-09-02;2;September;2013;33;Young Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;75;45;120
2015-09-02;2;September;2015;33;Young Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;150;90;240
2013-09-21;21;September;2013;33;Young Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;375;225;600
2015-09-21;21;September;2015;33;Young Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;150;90;240
2014-03-02;2;March;2014;33;Young Adults;M;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;525;315;840
2016-03-02;2;March;2016;33;Young Adults;M;United States;Washington;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2013-11-05;5;November;2013;37;Adults;M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;525;315;840
2015-11-05;5;November;2015;37;Adults;M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;525;315;840
2013-09-19;19;September;2013;59;Adults;M;Germany;Bayern;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;225;135;360
2015-09-19;19;September;2015;59;Adults;M;Germany;Bayern;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;75;45;120
2014-07-31;31;July;2014;31;Young Adults;M;Australia;Queensland;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;525;315;840
2016-07-31;31;July;2016;31;Young Adults;M;Australia;Queensland;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2014-03-01;1;March;2014;31;Young Adults;F;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2016-03-01;1;March;2016;31;Young Adults;F;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;375;225;600
2014-07-29;29;July;2014;18;Youth;F;Germany;Hessen;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;600;360;960
2016-07-29;29;July;2016;18;Youth;F;Germany;Hessen;Accessories;Bike Racks;Hitch Rack - 4-Bike;10;45;120;750;450;1200
2014-05-14;14;May;2014;42;Adults;F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;4;45;120;300;180;480
2016-05-14;14;May;2016;42;Adults;F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;75;45;120
2013-11-08;8;November;2013;32;Young Adults;M;France;Seine (Paris);Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;375;225;600
2015-11-08;8;November;2015;32;Young Adults;M;France;Seine (Paris);Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;225;135;360
2014-01-26;26;January;2014;35;Adults;F;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;26;45;120;1950;1170;3120
2016-01-26;26;January;2016;35;Adults;F;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;28;45;120;2100;1260;3360
2014-05-06;6;May;2014;35;Adults;F;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;2;45;120;150;90;240
2016-05-06;6;May;2016;35;Adults;F;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;75;45;120
2014-02-14;14;February;2014;21;Youth;F;Germany;Nordrhein-Westfalen;Accessories;Bike Racks;Hitch Rack - 4-Bike;4;45;120;300;180;480
2016-02-14;14;February;2016;21;Youth;F;Germany;Nordrhein-Westfalen;Accessories;Bike Racks;Hitch Rack - 4-Bike;4;45;120;300;180;480
2013-11-22;22;November;2013;28;Young Adults;F;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;9;45;120;675;405;1080
2015-11-22;22;November;2015;28;Young Adults;F;United Kingdom;England;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2013-08-28;28;August;2013;53;Adults;M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;525;315;840
2015-08-28;28;August;2015;53;Adults;M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2013-09-06;6;September;2013;45;Adults;F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;11;45;120;825;495;1320
2015-09-06;6;September;2015;45;Adults;F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;600;360;960
2014-06-11;11;June;2014;45;Adults;F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;26;45;120;1950;1170;3120
2016-06-11;11;June;2016;45;Adults;F;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;27;45;120;2025;1215;3240
2013-11-24;24;November;2013;59;Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;6;45;120;450;270;720
2015-11-24;24;November;2015;59;Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;600;360;960
2014-06-28;28;June;2014;40;Adults;F;Germany;Nordrhein-Westfalen;Accessories;Bike Racks;Hitch Rack - 4-Bike;23;45;120;1725;1035;2760
2016-06-28;28;June;2016;40;Adults;F;Germany;Nordrhein-Westfalen;Accessories;Bike Racks;Hitch Rack - 4-Bike;25;45;120;1875;1125;3000
2014-05-20;20;May;2014;27;Young Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;225;135;360
2016-05-20;20;May;2016;27;Young Adults;M;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;1;45;120;75;45;120
2013-10-18;18;October;2013;30;Young Adults;F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;525;315;840
2015-10-18;18;October;2015;30;Young Adults;F;United States;California;Accessories;Bike Racks;Hitch Rack - 4-Bike;7;45;120;525;315;840
2014-02-14;14;February;2014;32;Young Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;8;45;120;600;360;960
2016-02-14;14;February;2016;32;Young Adults;M;Canada;British Columbia;Accessories;Bike Racks;Hitch Rack - 4-Bike;5;45;120;375;225;600
2013-12-27;27;December;2013;33;Young Adults;M;United States;Oregon;Accessories;Bike Racks;Hitch Rack - 4-Bike;3;45;120;225;135;360
